Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1652690276,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1652690277,1,,Aggregated,0.000000,0.000000,69,71,74,77,89,120,120,120,120,120,120,14,0,67,67.26950785714287,48.69794799999993,115.43726199999999,9149.5
1652690278,1,,Aggregated,0.000000,0.000000,67,71,74,74,89,120,180,180,180,180,180,21,0,67,69.86231414285714,42.04136800000002,177.16810800000005,8810.761904761905
1652690279,1,,Aggregated,0.000000,0.000000,67,71,74,74,89,120,180,180,180,180,180,21,0,67,69.86231414285714,42.04136800000002,177.16810800000005,8810.761904761905
1652690280,1,,Aggregated,0.000000,0.000000,67,71,74,74,89,120,180,180,180,180,180,21,0,67,69.86231414285714,42.04136800000002,177.16810800000005,8810.761904761905
1652690281,1,,Aggregated,7.000000,0.000000,69,74,77,89,120,180,3400,3400,3400,3400,3400,23,0,69,214.48709743478258,42.04136800000002,3366.663871999999,9849.173913043478
1652690282,1,,Aggregated,5.250000,0.000000,69,73,76,81,99,180,3400,3400,3400,3400,3400,38,0,69,156.0741705526315,42.04136800000002,3366.663871999999,9743.71052631579
1652690283,1,,Aggregated,4.200000,0.000000,69,73,77,81,99,170,3400,3400,3400,3400,3400,43,0,69,147.8823064651162,42.04136800000002,3366.663871999999,9561.441860465116
1652690284,1,,Aggregated,4.200000,0.000000,69,73,77,81,99,170,3400,3400,3400,3400,3400,43,0,69,147.8823064651162,42.04136800000002,3366.663871999999,9561.441860465116
1652690285,1,,Aggregated,4.200000,0.000000,69,73,77,81,99,170,3400,3400,3400,3400,3400,43,0,69,147.8823064651162,42.04136800000002,3366.663871999999,9561.441860465116
1652690286,1,,Aggregated,4.200000,0.000000,69,73,77,81,99,170,3400,3400,3400,3400,3400,43,0,69,147.8823064651162,42.04136800000002,3366.663871999999,9561.441860465116
